-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,28,12,12,12,12,57,12,70,12,12,12,66,66,12,27,2,-1,-1
-1,-1,-1,-1,-1,-1,0,1,28,12,12,12,12,12,12,12,57,12,12,12,12,12,12,16,23,23,24,-1,-1
-1,-1,-1,-1,0,1,28,12,12,12,12,12,12,12,59,12,12,16,23,23,23,23,23,24,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,12,66,12,12,12,12,16,23,23,23,23,23,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,12,66,12,57,16,23,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,28,70,12,57,57,13,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,12,12,12,12,16,24,-1,-1,-1,-1,-1,-1,-1,0,28,12,12,27,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,12,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,22,17,12,16,23,24,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,12,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,24,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,22,17,12,60,12,27,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,12,12,12,12,27,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,22,17,12,12,12,12,27,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,22,17,12,58,12,12,12,66,66,27,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,22,23,17,12,12,12,12,12,12,12,12,27,1,1,1,1,1,1,1,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,22,23,23,23,23,17,12,12,12,69,12,12,12,57,57,12,12,13,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,23,23,23,23,23,23,23,23,23,23,24,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
