-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,-1,-1,-1,0,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,1,28,12,55,12,60,13,-1,-1,-1,0,28,12,12,12,27,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,28,12,12,70,12,12,16,24,-1,-1,-1,11,12,12,12,12,66,27,1,2,-1,-1,-1,-1,-1
-1,-1,-1,11,12,66,12,12,12,12,13,-1,-1,-1,-1,22,17,12,70,12,12,12,12,13,-1,-1,-1,-1,-1
-1,-1,-1,22,17,12,12,12,12,12,13,-1,-1,-1,-1,-1,22,23,23,17,12,12,12,13,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,12,12,69,12,16,24,-1,-1,-1,-1,-1,-1,-1,-1,22,17,55,12,27,2,-1,-1,-1,-1
-1,-1,-1,-1,11,12,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,12,12,58,27,2,-1,-1,-1
-1,-1,-1,-1,22,17,55,12,60,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,17,12,12,12,27,2,-1,-1
-1,-1,-1,-1,-1,11,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,60,12,12,12,13,-1,-1
-1,-1,-1,-1,-1,11,58,12,66,27,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,17,12,69,12,13,-1,-1
-1,-1,-1,-1,-1,22,17,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,12,12,12,13,-1,-1
-1,-1,-1,-1,-1,-1,11,12,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,12,12,12,13,-1,-1
-1,-1,-1,-1,-1,-1,11,12,12,12,27,1,1,1,1,1,1,1,1,1,2,-1,11,12,12,12,13,-1,-1
-1,-1,-1,-1,-1,-1,22,17,12,70,12,12,12,55,12,12,12,69,12,12,27,1,28,12,12,12,13,-1,-1
-1,-1,-1,-1,-1,-1,-1,22,23,23,23,23,23,23,23,23,23,17,12,66,12,12,58,55,12,12,13,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,17,12,12,12,12,12,12,70,13,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,17,12,12,60,12,16,24,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,23,23,23,24,-1,-1,-1
